时间量(s),阀门开度(%),海拔(m),坡度(‰),速度v（km/h）,隧道长度(m),每1s,每3s,预测最优开度,预测方式
12.41646,100,500,0,400,5000,2.5,5.6,100,直接输出100
12.42945,100,500,0,400,5000,2.57,5.6,100,直接输出100
12.43241,100,500,0,400,5000,2.57,5.6,100,直接输出100
12.4363,100,500,0,400,5000,2.58,5.6,100,直接输出100
12.44141,100,500,0,400,5000,2.58,5.6,100,直接输出100
12.44812,100,500,0,400,5000,2.62,5.6,100,直接输出100
12.4534,100,500,0,400,5000,2.63,5.6,100,直接输出100
12.46387,100,500,0,400,5000,2.63,5.6,100,直接输出100
12.47761,100,500,0,400,5000,2.64,5.6,100,直接输出100
12.48157,100,500,0,400,5000,2.64,5.6,100,直接输出100
12.48676,100,500,0,400,5000,2.69,5.58,100,直接输出100
12.49358,100,500,0,400,5000,2.71,5.57,100,直接输出100
12.49871,100,500,0,400,5000,2.7,5.56,100,直接输出100
12.50928,100,500,0,400,5000,2.78,5.56,100,直接输出100
12.52316,100,500,0,400,5000,2.78,5.57,100,直接输出100
12.52728,100,500,0,400,5000,2.81,5.57,100,直接输出100
12.5327,100,500,0,400,5000,2.85,5.57,100,直接输出100
12.53967,100,500,0,400,5000,2.88,5.57,100,直接输出100
12.54447,100,500,0,400,5000,2.86,5.57,100,直接输出100
12.55527,100,500,0,400,5000,2.96,5.57,100,直接输出100
12.56925,100,500,0,400,5000,3.03,5.57,100,直接输出100
12.57372,100,500,0,400,5000,3.04,5.57,100,直接输出100
12.57959,100,500,0,400,5000,3.02,5.57,100,直接输出100
12.58597,100,500,0,400,5000,2.98,5.57,100,直接输出100
12.59035,100,500,0,400,5000,3.06,5.57,100,直接输出100
12.60144,100,500,0,400,5000,3.05,5.57,100,直接输出100
12.61506,100,500,0,400,5000,3.09,5.57,100,直接输出100
12.61977,100,500,0,400,5000,3.14,5.57,100,直接输出100
12.62597,100,500,0,400,5000,3.19,5.57,100,直接输出100
12.63192,100,500,0,400,5000,3.19,5.57,100,直接输出100
12.64193,100,500,0,400,5000,3.29,5.57,100,直接输出100
12.65507,100,500,0,400,5000,3.36,5.57,100,直接输出100
12.65823,100,500,0,400,5000,3.36,5.57,100,直接输出100
12.66237,100,500,0,400,5000,3.36,5.57,100,直接输出100
12.66782,100,500,0,400,5000,3.38,5.57,100,直接输出100
12.67475,100,500,0,400,5000,3.4,5.57,100,直接输出100
12.67952,100,500,0,400,5000,3.4,5.57,100,直接输出100
12.69034,100,500,0,400,5000,3.46,5.57,100,直接输出100
12.7043,100,500,0,400,5000,3.59,5.57,100,直接输出100
12.70878,100,500,0,400,5000,3.64,5.57,100,直接输出100
12.71467,100,500,0,400,5000,3.67,5.57,100,直接输出100
12.72103,100,500,0,400,5000,3.67,5.57,100,直接输出100
12.72539,100,500,0,400,5000,3.73,5.57,100,直接输出100
12.73649,100,500,0,400,5000,3.85,5.57,100,直接输出100
12.75009,100,500,0,400,5000,3.92,5.57,100,直接输出100
12.75482,100,500,0,400,5000,3.92,5.57,100,直接输出100
12.76103,100,500,0,400,5000,3.96,5.57,100,直接输出100
12.76696,100,500,0,400,5000,3.96,5.57,100,直接输出100
12.77698,100,500,0,400,5000,4.06,5.57,100,直接输出100
12.79014,100,500,0,400,5000,4.16,5.57,100,直接输出100
12.79332,100,500,0,400,5000,4.16,5.57,100,直接输出100
12.79749,100,500,0,400,5000,4.2,5.57,100,直接输出100
12.80298,100,500,0,400,5000,4.24,5.57,100,直接输出100
12.80986,100,500,0,400,5000,4.28,5.57,100,直接输出100
12.8146,100,500,0,400,5000,4.28,5.57,100,直接输出100
12.82544,100,500,0,400,5000,4.31,5.57,100,直接输出100
12.83937,100,500,0,400,5000,4.43,5.57,100,直接输出100
12.84387,100,500,0,400,5000,4.44,5.57,100,直接输出100
12.84979,100,500,0,400,5000,4.46,5.57,100,直接输出100
12.85611,100,500,0,400,5000,4.46,5.57,100,直接输出100
12.86045,100,500,0,400,5000,4.51,5.57,100,直接输出100
12.87156,100,500,0,400,5000,4.56,5.57,100,直接输出100
12.88514,100,500,0,400,5000,4.5,5.57,100,直接输出100
12.88989,100,500,0,400,5000,4.5,5.57,100,直接输出100
12.89612,100,500,0,400,5000,4.54,5.57,100,直接输出100
12.90202,100,500,0,400,5000,4.51,5.57,100,直接输出100
12.91206,100,500,0,400,5000,4.51,5.57,100,直接输出100
12.92524,100,500,0,400,5000,4.52,5.57,100,直接输出100
12.92845,100,500,0,400,5000,4.5,5.57,100,直接输出100
12.93267,100,500,0,400,5000,4.47,5.57,100,直接输出100
12.93821,100,500,0,400,5000,4.43,5.57,100,直接输出100
12.94502,100,500,0,400,5000,4.4,5.57,100,直接输出100
12.9497,100,500,0,400,5000,4.34,5.57,100,直接输出100
12.96058,100,500,0,400,5000,4.28,5.57,100,直接输出100
12.97447,100,500,0,400,5000,4.17,5.57,100,直接输出100
12.979,100,500,0,400,5000,4.13,5.57,100,直接输出100
12.98496,100,500,0,400,5000,4.09,5.57,100,直接输出100
12.99122,100,500,0,400,5000,4.07,5.57,100,直接输出100
12.99553,100,500,0,400,5000,4.07,5.57,100,直接输出100
13.00667,100,500,0,400,5000,3.98,5.57,100,直接输出100
13.02022,100,500,0,400,5000,3.88,5.57,100,直接输出100
13.02498,100,500,0,400,5000,3.85,5.57,100,直接输出100
13.03125,100,500,0,400,5000,3.81,5.57,100,直接输出100
13.03711,100,500,0,400,5000,3.77,5.57,100,直接输出100
13.04717,100,500,0,400,5000,3.71,5.57,100,直接输出100
13.06039,100,500,0,400,5000,3.63,5.57,100,直接输出100
13.06365,100,500,0,400,5000,3.61,5.57,100,直接输出100
13.06793,100,500,0,400,5000,3.57,5.57,100,直接输出100
13.07355,100,500,0,400,5000,3.55,5.57,100,直接输出100
13.08025,100,500,0,400,5000,3.55,5.57,100,直接输出100
13.08486,100,500,0,400,5000,3.5,5.57,100,直接输出100
13.09579,100,500,0,400,5000,3.43,5.57,100,直接输出100
13.10961,100,500,0,400,5000,3.34,5.57,100,直接输出100
13.11419,100,500,0,400,5000,3.32,5.57,100,直接输出100
13.12021,100,500,0,400,5000,3.31,5.57,100,直接输出100
13.1264,100,500,0,400,5000,3.26,5.57,100,直接输出100
13.13065,100,500,0,400,5000,3.24,5.57,100,直接输出100
13.14182,100,500,0,400,5000,3.19,5.57,100,直接输出100
13.15532,100,500,0,400,5000,3.19,5.57,100,直接输出100
13.16012,100,500,0,400,5000,3.19,5.57,100,直接输出100
13.16643,100,500,0,400,5000,3.19,5.57,100,直接输出100
13.17224,100,500,0,400,5000,3.19,5.57,100,直接输出100
13.18234,100,500,0,400,5000,3.22,5.57,100,直接输出100
13.19561,100,500,0,400,5000,3.27,5.57,100,直接输出100
13.19894,100,500,0,400,5000,3.27,5.57,100,直接输出100
13.20331,100,500,0,400,5000,3.27,5.57,100,直接输出100
13.20904,100,500,0,400,5000,3.24,5.57,100,直接输出100
13.2156,100,500,0,400,5000,3.21,5.57,100,直接输出100
13.2201,100,500,0,400,5000,3.21,5.57,100,直接输出100
13.2311,100,500,0,400,5000,3.21,5.57,100,直接输出100
13.24483,100,500,0,400,5000,3.21,5.57,100,直接输出100
13.24947,100,500,0,400,5000,3.21,5.57,100,直接输出100
13.25557,100,500,0,400,5000,3.21,5.57,100,直接输出100
13.26165,100,500,0,400,5000,3.18,5.57,100,直接输出100
13.27157,100,500,0,400,5000,3.18,5.57,100,直接输出100
13.28459,100,500,0,400,5000,3.2,5.57,100,直接输出100
13.2876,100,500,0,400,5000,3.18,5.57,100,直接输出100
13.29155,100,500,0,400,5000,3.16,5.57,100,直接输出100
13.29674,100,500,0,400,5000,3.15,5.57,100,直接输出100
13.30355,100,500,0,400,5000,3.12,5.57,100,直接输出100
13.30869,100,500,0,400,5000,3.12,5.57,100,直接输出100
13.31926,100,500,0,400,5000,3.05,5.57,100,直接输出100
13.33313,100,500,0,400,5000,2.95,5.57,100,直接输出100
13.33724,100,500,0,400,5000,2.93,5.57,100,直接输出100
13.34265,100,500,0,400,5000,2.9,5.57,100,直接输出100
13.34963,100,500,0,400,5000,2.9,5.57,100,直接输出100
13.35444,100,500,0,400,5000,2.85,5.57,100,直接输出100
13.36523,100,500,0,400,5000,2.76,5.57,100,直接输出100
13.37923,100,500,0,400,5000,2.76,5.57,100,直接输出100
13.38369,100,500,0,400,5000,2.76,5.57,100,直接输出100
13.38954,100,500,0,400,5000,2.74,5.57,100,直接输出100
13.39594,100,500,0,400,5000,2.74,5.57,100,直接输出100
13.40034,100,500,0,400,5000,2.72,5.57,100,直接输出100
13.41141,100,500,0,400,5000,2.68,5.57,100,直接输出100
13.42504,100,500,0,400,5000,2.62,5.57,100,直接输出100
13.42975,100,500,0,400,5000,2.62,5.57,100,直接输出100
13.43594,100,500,0,400,5000,2.59,5.57,100,直接输出100
13.4419,100,500,0,400,5000,2.56,5.57,100,直接输出100
13.4519,100,500,0,400,5000,2.56,5.57,100,直接输出100
13.46503,100,500,0,400,5000,2.56,5.57,100,直接输出100
13.46817,100,500,0,400,5000,2.56,5.57,100,直接输出100
13.4723,100,500,0,400,5000,2.55,5.57,100,直接输出100
13.47773,100,500,0,400,5000,2.52,5.57,100,直接输出100
13.48469,100,500,0,400,5000,2.47,5.57,100,直接输出100
13.48948,100,500,0,400,5000,2.43,5.57,100,直接输出100
13.50028,100,500,0,400,5000,2.35,5.57,100,直接输出100
13.51426,100,500,0,400,5000,2.32,5.57,100,直接输出100
13.51873,100,500,0,400,5000,2.32,5.57,100,直接输出100
13.5246,100,500,0,400,5000,2.27,5.57,100,直接输出100
13.53098,100,500,0,400,5000,2.24,5.57,100,直接输出100
13.53536,100,500,0,400,5000,2.2,5.57,100,直接输出100
13.54645,100,500,0,400,5000,2.11,5.57,100,直接输出100
13.56006,100,500,0,400,5000,2.02,5.57,100,直接输出100
13.56479,100,500,0,400,5000,1.98,5.57,100,直接输出100
13.57099,100,500,0,400,5000,2.05,5.57,100,直接输出100
13.57693,100,500,0,400,5000,2.05,5.57,100,直接输出100
13.58694,100,500,0,400,5000,2.02,5.57,100,直接输出100
13.60008,100,500,0,400,5000,2.08,5.57,100,直接输出100
13.60324,100,500,0,400,5000,2.07,5.57,100,直接输出100
13.60739,100,500,0,400,5000,2.07,5.57,100,直接输出100
13.61285,100,500,0,400,5000,2.05,5.57,100,直接输出100
13.61977,100,500,0,400,5000,1.99,5.57,100,直接输出100
13.62453,100,500,0,400,5000,1.94,5.57,100,直接输出100
13.63535,100,500,0,400,5000,1.86,5.57,100,直接输出100
13.64931,100,500,0,400,5000,1.79,5.57,100,直接输出100
13.6538,100,500,0,400,5000,1.8,5.57,100,直接输出100
13.65969,100,500,0,400,5000,1.8,5.57,100,直接输出100
13.66604,100,500,0,400,5000,1.78,5.57,100,直接输出100
13.6704,100,500,0,400,5000,1.81,5.57,100,直接输出100
13.6815,100,500,0,400,5000,1.75,5.57,100,直接输出100
13.6951,100,500,0,400,5000,1.72,5.57,100,直接输出100
13.69983,100,500,0,400,5000,1.68,5.57,100,直接输出100
13.70605,100,500,0,400,5000,1.69,5.57,100,直接输出100
13.71197,100,500,0,400,5000,1.66,5.57,100,直接输出100
13.72199,100,500,0,400,5000,1.62,5.57,100,直接输出100
13.73516,100,500,0,400,5000,1.5,5.57,100,直接输出100
13.73834,100,500,0,400,5000,1.5,5.57,100,直接输出100
13.74252,100,500,0,400,5000,1.49,5.57,100,直接输出100
13.74801,100,500,0,400,5000,1.43,5.57,100,直接输出100
13.75489,100,500,0,400,5000,1.4,5.57,100,直接输出100
13.75961,100,500,0,400,5000,1.39,5.57,100,直接输出100
13.77046,100,500,0,400,5000,1.29,5.57,100,直接输出100
13.78438,100,500,0,400,5000,1.19,5.57,100,直接输出100
13.78889,100,500,0,400,5000,1.19,5.57,100,直接输出100
13.79481,100,500,0,400,5000,1.15,5.57,100,直接输出100
13.80112,100,500,0,400,5000,1.11,5.57,100,直接输出100
13.80546,100,500,0,400,5000,1.07,5.57,100,直接输出100
13.81658,100,500,0,400,5000,1.04,5.57,100,直接输出100
13.83015,100,500,0,400,5000,0.96,5.57,100,直接输出100
13.8349,100,500,0,400,5000,0.92,5.57,100,直接输出100
13.84114,100,500,0,400,5000,0.9,5.57,100,直接输出100
13.84704,100,500,0,400,5000,0.86,5.57,100,直接输出100
13.85708,100,500,0,400,5000,0.81,5.57,100,直接输出100
13.87027,100,500,0,400,5000,0.96,5.57,100,直接输出100
13.87348,100,500,0,400,5000,0.96,5.57,100,直接输出100
13.87771,100,500,0,400,5000,0.99,5.57,100,直接输出100
13.88326,100,500,0,400,5000,1.02,5.57,100,直接输出100
13.89006,100,500,0,400,5000,1.1,5.57,100,直接输出100
13.89473,100,500,0,400,5000,1.1,5.57,100,直接输出100
13.90561,100,500,0,400,5000,1.18,5.57,100,直接输出100
13.91949,100,500,0,400,5000,1.41,5.57,100,直接输出100
13.92403,100,500,0,400,5000,1.47,5.57,100,直接输出100
13.93,100,500,0,400,5000,1.55,5.57,100,直接输出100
13.93625,100,500,0,400,5000,1.55,5.57,100,直接输出100
13.94055,100,500,0,400,5000,1.63,5.57,100,直接输出100
13.95169,100,500,0,400,5000,1.73,5.57,100,直接输出100
13.96523,100,500,0,400,5000,1.85,5.57,100,直接输出100
13.97001,100,500,0,400,5000,1.85,5.57,100,直接输出100
13.97628,100,500,0,400,5000,1.95,5.57,100,直接输出100
13.98213,100,500,0,400,5000,1.95,5.57,100,直接输出100
13.9922,100,500,0,400,5000,2.02,5.57,100,直接输出100
14.00543,100,500,0,400,5000,2.22,5.57,100,直接输出100
14.00869,100,500,0,400,5000,2.22,5.57,100,直接输出100
14.01299,100,500,0,400,5000,2.3,5.57,100,直接输出100
14.01862,100,500,0,400,5000,2.41,5.57,100,直接输出100
14.02531,100,500,0,400,5000,2.41,5.57,100,直接输出100
14.0299,100,500,0,400,5000,2.53,5.57,100,直接输出100
14.04084,100,500,0,400,5000,2.67,5.57,100,直接输出100
14.05464,100,500,0,400,5000,2.8,5.57,100,直接输出100
14.05923,100,500,0,400,5000,2.87,5.57,100,直接输出100
14.06526,100,500,0,400,5000,2.92,5.57,100,直接输出100
14.07143,100,500,0,400,5000,2.92,5.64,100,直接输出100
14.07568,100,500,0,400,5000,3.02,5.67,100,直接输出100
14.08686,100,500,0,400,5000,3.02,5.82,100,直接输出100
14.10034,100,500,0,400,5000,3.41,5.9,100,直接输出100
14.10515,100,500,0,400,5000,3.53,5.9,100,直接输出100
14.11147,100,500,0,400,5000,3.56,6.03,100,直接输出100
14.11726,100,500,0,400,5000,3.56,6.13,100,直接输出100
14.12738,100,500,0,400,5000,3.73,6.18,100,直接输出100
14.14066,100,500,0,400,5000,3.86,6.33,100,直接输出100
14.144,100,500,0,400,5000,3.89,6.33,100,直接输出100
14.14839,100,500,0,400,5000,4,6.54,100,直接输出100
14.15415,100,500,0,400,5000,4.02,6.54,100,直接输出100
14.16067,100,500,0,400,5000,4.02,6.66,100,直接输出100
14.16515,100,500,0,400,5000,4.1,6.74,100,直接输出100
14.17617,100,500,0,400,5000,4.1,6.86,100,直接输出100
14.18987,100,500,0,400,5000,4.28,6.87,100,直接输出100
14.19453,100,500,0,400,5000,4.3,6.99,100,直接输出100
14.20066,100,500,0,400,5000,4.33,6.99,100,直接输出100
14.2067,100,500,0,400,5000,4.33,7.08,100,直接输出100
14.21664,100,500,0,400,5000,4.36,7.2,100,直接输出100
14.22969,100,500,0,400,5000,4.52,7.31,100,直接输出100
14.23273,100,500,0,400,5000,4.55,7.31,100,直接输出100
14.23672,100,500,0,400,5000,4.55,7.31,100,直接输出100
14.24196,100,500,0,400,5000,4.56,7.51,100,直接输出100
14.24885,100,500,0,400,5000,4.56,7.51,100,直接输出100
14.2539,100,500,0,400,5000,4.56,7.61,100,直接输出100
14.26452,100,500,0,400,5000,4.57,7.71,100,直接输出100
14.27847,100,500,0,400,5000,4.66,7.86,100,直接输出100
14.2827,100,500,0,400,5000,4.66,7.86,100,直接输出100
14.28825,100,500,0,400,5000,4.7,7.86,100,直接输出100
14.29505,100,500,0,400,5000,4.71,7.97,100,直接输出100
14.29972,100,500,0,400,5000,4.71,7.98,100,直接输出100
14.3106,100,500,0,400,5000,4.78,8.03,100,直接输出100
14.32448,100,500,0,400,5000,4.97,8.04,100,直接输出100
14.32902,100,500,0,400,5000,4.98,8.12,100,直接输出100
14.33499,100,500,0,400,5000,5,8.12,100,直接输出100
14.34124,100,500,0,400,5000,5.01,8.13,100,直接输出100
14.34554,100,500,0,400,5000,5.01,8.16,100,直接输出100
14.35668,100,500,0,400,5000,5.06,8.23,100,直接输出100
14.37023,100,500,0,400,5000,5.21,8.29,100,直接输出100
14.375,100,500,0,400,5000,5.23,8.29,100,直接输出100
14.38127,100,500,0,400,5000,5.25,8.39,100,直接输出100
14.38712,100,500,0,400,5000,5.25,8.44,100,直接输出100
14.39719,100,500,0,400,5000,5.29,8.44,100,直接输出100
14.41042,100,500,0,400,5000,5.38,8.56,100,直接输出100
14.41368,100,500,0,400,5000,5.38,8.56,100,直接输出100
14.41797,100,500,0,400,5000,5.38,8.65,100,直接输出100
14.4236,100,500,0,400,5000,5.38,8.65,100,直接输出100
14.43029,100,500,0,400,5000,5.38,8.79,100,直接输出100
14.43489,100,500,0,400,5000,5.38,8.8,100,直接输出100
14.44583,100,500,0,400,5000,5.38,8.82,100,直接输出100
14.45964,100,500,0,400,5000,5.4,8.84,100,直接输出100
14.46423,100,500,0,400,5000,5.44,8.84,100,直接输出100
14.47025,100,500,0,400,5000,5.47,8.84,100,直接输出100
14.47643,100,500,0,400,5000,5.48,8.84,100,直接输出100
14.48067,100,500,0,400,5000,5.48,8.84,100,直接输出100
14.49185,100,500,0,400,5000,5.48,8.84,100,直接输出100
14.50534,100,500,0,400,5000,5.55,8.84,100,直接输出100
14.51015,100,500,0,400,5000,5.55,8.84,100,直接输出100
14.51646,100,500,0,400,5000,5.55,8.84,100,直接输出100
14.52226,100,500,0,400,5000,5.55,8.84,100,直接输出100
14.53237,100,500,0,400,5000,5.57,8.89,100,直接输出100
14.54565,100,500,0,400,5000,5.57,8.89,100,直接输出100
14.54898,100,500,0,400,5000,5.57,8.89,100,直接输出100
14.55337,100,500,0,400,5000,5.57,8.89,100,直接输出100
14.55913,100,500,0,400,5000,5.57,8.89,100,直接输出100
14.56565,100,500,0,400,5000,5.57,8.89,100,直接输出100
14.57014,100,500,0,400,5000,5.57,8.89,100,直接输出100
14.58115,100,500,0,400,5000,5.57,8.89,100,直接输出100
14.59486,100,500,0,400,5000,5.57,8.89,100,直接输出100
14.59952,100,500,0,400,5000,5.57,8.89,100,直接输出100
14.60563,100,500,0,400,5000,5.57,8.89,100,直接输出100
14.61169,100,500,0,400,5000,5.57,8.89,100,直接输出100
14.62162,100,500,0,400,5000,5.57,8.89,100,直接输出100
14.63467,100,500,0,400,5000,5.57,8.89,100,直接输出100
14.6377,100,500,0,400,5000,5.57,8.89,100,直接输出100
14.64167,100,500,0,400,5000,5.57,8.89,100,直接输出100
14.6469,100,500,0,400,5000,5.57,8.89,100,直接输出100
14.65377,100,500,0,400,5000,5.57,8.89,100,直接输出100
14.65884,100,500,0,400,5000,5.57,8.89,100,直接输出100
14.66945,100,500,0,400,5000,5.57,8.89,100,直接输出100
14.68338,100,500,0,400,5000,5.57,8.89,100,直接输出100
14.68757,100,500,0,400,5000,5.57,8.89,100,直接输出100
14.69308,100,500,0,400,5000,5.57,8.89,100,直接输出100
14.69993,100,500,0,400,5000,5.57,8.89,100,直接输出100
14.70464,100,500,0,400,5000,5.57,8.89,100,直接输出100
14.7155,100,500,0,400,5000,5.57,8.89,100,直接输出100
14.72941,100,500,0,400,5000,5.54,8.86,100,直接输出100
14.73393,100,500,0,400,5000,5.52,8.84,100,直接输出100
14.73987,100,500,0,400,5000,5.49,8.81,100,直接输出100
14.74616,100,500,0,400,5000,5.49,8.81,100,直接输出100
14.75049,100,500,0,400,5000,5.44,8.76,100,直接输出100
14.76161,100,500,0,400,5000,5.43,8.75,100,直接输出100
14.77517,100,500,0,400,5000,5.19,8.51,100,直接输出100
14.77993,100,500,0,400,5000,5.18,8.5,100,直接输出100
14.78618,100,500,0,400,5000,5.07,8.39,100,直接输出100
14.79206,100,500,0,400,5000,5.06,8.38,100,直接输出100
14.80211,100,500,0,400,5000,5.03,8.35,100,直接输出100
14.81531,100,500,0,400,5000,4.98,8.3,100,直接输出100
14.81854,100,500,0,400,5000,4.96,8.28,100,直接输出100
14.82279,100,500,0,400,5000,4.95,8.27,100,直接输出100
14.82836,100,500,0,400,5000,4.92,8.24,100,直接输出100
14.83512,100,500,0,400,5000,4.91,8.23,100,直接输出100
14.83978,100,500,0,400,5000,4.89,8.21,100,直接输出100
14.85067,100,500,0,400,5000,4.77,8.09,100,直接输出100
14.86453,100,500,0,400,5000,4.66,7.98,100,直接输出100
14.86909,100,500,0,400,5000,4.62,7.94,100,直接输出100
14.87507,100,500,0,400,5000,4.59,7.91,100,直接输出100
14.8813,100,500,0,400,5000,4.55,7.87,100,直接输出100
14.88558,100,500,0,400,5000,4.48,7.8,100,直接输出100
14.89674,100,500,0,400,5000,4.39,7.71,100,直接输出100
14.91026,100,500,0,400,5000,4.2,7.52,100,直接输出100
14.91505,100,500,0,400,5000,4.16,7.48,100,直接输出100
14.92133,100,500,0,400,5000,4.1,7.42,100,直接输出100
